T1,E1,T2,E2,C1,C2,V,Th1,Th2
64.737548,365991,64.737305,400367,0.058022,0.031648,0.341762,2347.24620098,2567.71319444
64.765136,366152,64.764892,400543,0.036923,0.015824,0.046147,2348.27875817,2568.84195261
64.79248,366310,64.792236,400717,0.04044,0.028132,0.037339,2349.29207516,2569.95788399
64.819336,366468,64.819092,400890,0.036044,0.026374,0.32677,2350.30539216,2571.06740196
64.849365,366643,64.849121,401080,0.072088,0.064176,0.731092,2351.42773693,2572.28594771
64.877441,366806,64.877197,401258,0.190769,0.178462,0.984466,2352.47312092,2573.42753268
64.905517,366969,64.905029,401436,0.298022,0.245275,0.913607,2353.5185049,2574.56911765
64.933593,367134,64.93335,401615,0.104615,0.073846,0.560537,2354.57671569,2575.71711601
64.96167,367297,64.961426,401794,0.043077,0.019341,0.163757,2355.62209967,2576.86511438
64.991211,367471,64.990967,401982,0.041319,0.025495,0.000254,2356.73803105,2578.07083333
65.018798,367633,65.018555,402160,0.035165,0.013187,0.190437,2357.77700163,2579.2124183
65.046875,367797,65.046631,402339,0.042198,0.033407,0.604154,2358.82879902,2580.36041667
65.075195,367963,65.074951,402519,0.159121,0.137143,0.944121,2359.8934232,2581.51482843
65.103027,368125,65.102783,402696,0.255824,0.240879,0.95805,2360.93239379,2582.65
65.132568,368300,65.132324,402885,0.13011,0.103736,0.629607,2362.05473856,2583.86213235
65.1604,368463,65.160156,403062,0.04044,0.018462,0.201393,2363.10012255,2584.99730392
65.188476,368629,65.188232,403245,0.043077,0.038681,0.000125,2364.16474673,2586.17095588
65.215576,368788,65.215332,403418,0.030769,0.019341,0.18618,2365.18447712,2587.28047386
65.242675,368947,65.242432,403591,0.047473,0.031648,0.619972,2366.20420752,2588.38999183
65.273925,369129,65.273437,403789,0.189011,0.148571,0.960246,2367.37144608,2589.65984477
65.301025,369289,65.300781,403962,0.296264,0.210989,0.930953,2368.39758987,2590.76936275
65.328857,369452,65.328613,404136,0.099341,0.087912,0.549702,2369.44297386,2591.88529412
65.355957,369611,65.355957,404310,0.036923,0.017582,0.125653,2370.46270425,2593.00122549
65.384033,369775,65.383545,404487,0.04044,0.066813,0.012846,2371.51450163,2594.13639706
65.413086,369945,65.412842,404673,0.041319,0.016703,0.311972,2372.60477941,2595.32928922
65.440185,370103,65.439697,404846,0.068571,0.05978,0.7735,2373.61809641,2596.43880719
65.468505,370268,65.468017,405026,0.232088,0.218901,0.999885,2374.67630719,2597.59321895
65.495849,370428,65.495605,405201,0.222418,0.176703,0.788692,2375.70245098,2598.71556373
65.522705,370586,65.522461,405373,0.058901,0.029011,0.320372,2376.71576797,2599.8186683
65.550781,370749,65.550537,405554,0.033407,0.019341,0.011417,2377.76115196,2600.97949346
65.580566,370924,65.580322,405739,0.033407,0.014066,0.145018,2378.88349673,2602.16597222
65.609375,371091,65.609131,405921,0.043956,0.035165,0.605327,2379.95453431,2603.33321078
65.636718,371252,65.636474,406096,0.167912,0.163516,0.96958,2380.9870915,2604.45555556
65.663574,371410,65.66333,406267,0.255824,0.213626,0.893905,2382.0004085,2605.55224673
65.691406,371572,65.691162,406443,0.07033,0.050989,0.443536,2383.03937908,2606.6810049
65.720947,371746,65.720703,406630,0.036044,0.018462,0.045718,2384.15531046,2607.88031046
65.748779,371908,65.748535,406807,0.036923,0.026374,0.087884,2385.19428105,2609.01548203
65.776855,372071,65.776611,406981,0.043956,0.030769,0.535133,2386.23966503,2610.1314134
65.803466,372227,65.803467,407153,0.145934,0.158242,0.94912,2387.24015523,2611.23451797
65.831054,372387,65.830566,407328,0.259341,0.227692,0.913617,2388.26629902,2612.35686275
65.859863,372557,65.859619,407512,0.081758,0.054505,0.458161,2389.3565768,2613.5369281
65.888427,372723,65.888183,407694,0.037802,0.016703,0.044031,2390.42120098,2614.70416667
65.916015,372884,65.916016,407872,0.037802,0.012308,0.10125,2391.45375817,2615.84575163
65.944091,373046,65.943848,408049,0.041319,0.025495,0.576498,2392.49272876,2616.9809232
65.971191,373204,65.970703,408222,0.167033,0.178462,0.972339,2393.50604575,2618.09044118
66.000976,373379,66.000732,408412,0.276044,0.265494,0.864101,2394.62839052,2619.30898693
66.028564,373540,66.02832,408591,0.057143,0.033407,0.361885,2395.66094771,2620.45698529
66.056396,373702,66.056152,408767,0.032527,0.018462,0.008912,2396.6999183,2621.58574346
66.083984,373864,66.08374,408945,0.037802,0.014066,0.196709,2397.73888889,2622.72732843
66.111816,374025,66.111572,409121,0.065934,0.04044,0.723163,2398.77144608,2623.8560866
66.141113,374197,66.140869,409310,0.225055,0.212747,0.999961,2399.87455065,2625.06821895
66.169189,374360,66.168945,409489,0.170549,0.126593,0.709003,2400.91993464,2626.21621732
66.197509,374526,66.197266,409668,0.037802,0.021099,0.177114,2401.98455882,2627.36421569
66.224853,374686,66.224609,409844,0.042198,0.017582,0.018223,2403.01070261,2628.49297386
66.255371,374865,66.255127,410038,0.04044,0.017582,0.423253,2404.15870098,2629.7371732
66.287109,375050,66.286865,410243,0.145055,0.10022,0.920214,2405.34517974,2631.05191993
66.314453,375211,66.314209,410418,0.277802,0.215385,0.916646,2406.37773693,2632.17426471
66.342529,375374,66.342285,410595,0.066813,0.044835,0.410607,2407.42312092,2633.30943627
66.369384,375533,66.369385,410767,0.036044,0.023736,0.012045,2408.44285131,2634.41254085
66.397216,375696,66.396973,410947,0.034286,0.015824,0.212203,2409.48823529,2635.56695261
66.426757,375868,66.426514,411134,0.065055,0.061538,0.769982,2410.59133987,2636.76625817
66.454101,376028,66.453857,411307,0.247033,0.247033,0.991036,2411.61748366,2637.87577614
66.482177,376192,66.481933,411489,0.12044,0.078242,0.59187,2412.66928105,2639.04301471
66.510254,376358,66.51001,411668,0.034286,0.030769,0.074498,2413.73390523,2640.19101307
66.537353,376516,66.537109,411839,0.037802,0.015824,0.103815,2414.74722222,2641.28770425
66.567382,376692,66.567139,412030,0.058022,0.044835,0.648073,2415.87598039,2642.5126634
66.596191,376859,66.595947,412213,0.234725,0.231209,0.999413,2416.94701797,2643.68631536
66.624023,377022,66.624023,412397,0.165275,0.126593,0.690677,2417.99240196,2644.86638072
66.651855,377182,66.651367,412571,0.037802,0.023736,0.126652,2419.01854575,2645.98231209
66.678955,377341,66.678711,412747,0.036923,0.016703,0.064353,2420.03827614,2647.11107026
66.706787,377504,66.706543,412923,0.067692,0.024615,0.594032,2421.08366013,2648.23982843
66.736572,377677,66.736084,413114,0.18989,0.181978,0.995894,2422.1931781,2649.46478758
66.764648,377842,66.76416,413293,0.177582,0.121319,0.712662,2423.25138889,2650.61278595
66.791748,378001,66.791504,413467,0.042198,0.021099,0.132135,2424.27111928,2651.72871732
66.819336,378162,66.819092,413641,0.041319,0.027253,0.068184,2425.30367647,2652.84464869
66.846679,378322,66.846435,413814,0.054505,0.03956,0.617073,2426.32982026,2653.95416667
66.876709,378499,66.876465,414007,0.215385,0.223297,0.999392,2427.46499183,2655.19195261
66.907714,378681,66.907226,414206,0.16,0.12044,0.661374,2428.63223039,2656.46821895
66.937988,378860,66.937744,414401,0.035165,0.021099,0.087777,2429.78022876,2657.7188317
66.965576,379022,66.965332,414578,0.036044,0.043956,0.118433,2430.81919935,2658.85400327
66.992431,379182,66.992187,414751,0.048352,0.043077,0.714073,2431.84534314,2659.96352124
67.022705,379358,67.022217,414943,0.229451,0.21978,0.991133,2432.97410131,2661.19489379
67.050781,379524,67.050537,415123,0.098462,0.067692,0.529411,2434.03872549,2662.34930556
67.078369,379687,67.078125,415300,0.032527,0.014066,0.022323,2435.08410948,2663.48447712
67.106201,379850,67.105957,415478,0.036044,0.018462,0.245233,2436.12949346,2664.62606209
67.133545,380011,67.133301,415652,0.095824,0.111648,0.861395,2437.16205065,2665.74199346
67.163086,380184,67.162842,415836,0.273407,0.237363,0.916609,2438.27156863,2666.92205882
67.190673,380347,67.19043,416013,0.057143,0.028132,0.319032,2439.31695261,2668.05723039
67.218505,380509,67.218262,416190,0.043077,0.028132,0.006481,2440.3559232,2669.19240196
67.245849,380669,67.245605,416367,0.036044,0.029011,0.479215,2441.38206699,2670.32757353
67.273925,380833,67.273682,416550,0.181099,0.186374,0.985911,2442.43386438,2671.50122549
67.303222,381005,67.302978,416737,0.177582,0.13978,0.707491,2443.53696895,2672.70053105
67.331787,381172,67.331543,416920,0.037802,0.015824,0.090604,2444.60800654,2673.87418301
67.358886,381329,67.358642,417096,0.047473,0.02022,0.145296,2445.61491013,2675.00294118
67.385986,381488,67.385742,417268,0.087033,0.061538,0.786998,2446.63464052,2676.10604575
67.414306,381653,67.414062,417449,0.251429,0.234725,0.950868,2447.69285131,2677.26687092
67.443603,381826,67.443359,417637,0.065934,0.036923,0.35746,2448.80236928,2678.47258987
67.470703,381984,67.470459,417809,0.041319,0.025495,0.004724,2449.81568627,2679.57569444
67.498535,382146,67.498291,417988,0.047473,0.036044,0.49623,2450.85465686,2680.72369281
67.526123,382308,67.525635,418163,0.195165,0.203077,0.994664,2451.89362745,2681.84603758
67.553222,382466,67.552734,418336,0.149451,0.110769,0.637452,2452.90694444,2682.95555556
67.583252,382642,67.582764,418529,0.036923,0.021099,0.040316,2454.03570261,2684.1933415
67.611328,382807,67.611084,418714,0.035165,0.02022,0.249941,2455.0939134,2685.37982026
67.639648,382972,67.639404,418894,0.116044,0.111648,0.902027,2456.15212418,2686.53423203
67.668701,383141,67.668457,419077,0.231209,0.215385,0.838345,2457.23598856,2687.70788399
67.697265,383309,67.697021,419260,0.043956,0.022857,0.167524,2458.31343954,2688.88153595
67.72705,383483,67.726807,419448,0.036044,0.016703,0.097097,2459.42937092,2690.0872549
